id,age,income,home,emp_length,intent,amount,rate,status,percent_income,default,cred_length,age_group
3936,26,39600,Rent,3,Education,4000,5.79,1,0.1,N,4,25-29
3937,25,45600,Rent,2,Medical,4000,6.54,0,0.09,N,3,25-29
3938,23,39500,Mortgage,3,Debtconsolidation,10000,14.22,0,0.25,Y,2,20-24
3939,22,41000,Rent,7,Personal,4000,7.51,1,0.1,N,3,20-24
3940,23,47000,Rent,3,Debtconsolidation,4000,10.99,0,0.09,N,4,20-24
3941,25,41000,Rent,1,Personal,4000,14.84,1,0.1,Y,4,25-29
3942,22,47004,Rent,2,Personal,4000,10.99,0,0.09,N,3,20-24
3943,23,47004,Rent,3,Education,4000,12.53,0,0.09,Y,4,20-24
3944,24,47088,Rent,8,Debtconsolidation,4000,6.62,0,0.08,N,4,20-24
3945,22,48000,Rent,6,Education,4000,9.91,0,0.08,N,3,20-24
3946,22,48000,Rent,3,Education,4000,10.99,0,0.08,N,4,20-24
3947,21,39600,Own,5,Personal,3500,6.62,0,0.09,N,3,20-24
3948,26,48000,Rent,3,Venture,4000,5.79,0,0.08,N,2,25-29
3949,25,48000,Rent,0,Venture,4000,7.29,0,0.08,N,4,25-29
3950,25,39600,Mortgage,5,Homeimprovement,4800,12.42,0,0.12,N,4,25-29
3951,24,42000,Rent,8,Homeimprovement,4000,11.86,1,0.1,N,2,20-24
3952,24,42000,Rent,2,Homeimprovement,4000,12.73,1,0.1,Y,3,20-24
3953,25,39600,Mortgage,9,Personal,5000,8.88,0,0.13,N,3,25-29
3954,23,39600,Mortgage,7,Medical,6000,7.88,0,0.15,N,3,20-24
3955,23,39600,Mortgage,8,Education,8250,9.32,0,0.21,N,2,20-24
3956,26,33660,Mortgage,0,Debtconsolidation,4500,5.99,1,0.13,N,2,25-29
3957,24,44000,Rent,1,Debtconsolidation,4000,17.58,1,0.09,N,2,20-24
3958,24,50000,Rent,1,Homeimprovement,4000,5.42,0,0.08,N,2,20-24
3959,26,39672,Mortgage,10,Personal,11500,15.7,0,0.29,N,4,25-29
3960,23,39689,Own,1,Venture,13000,13.57,0,0.33,Y,2,20-24
3961,23,39700,Mortgage,8,Education,8400,7.51,0,0.21,N,4,20-24
3962,24,50000,Rent,6,Personal,4000,7.66,0,0.08,N,4,20-24
3963,24,50000,Rent,0,Personal,4000,10.99,0,0.08,N,4,20-24
3964,25,50000,Rent,2,Debtconsolidation,4000,10.37,0,0.08,N,2,25-29
3965,23,50000,Rent,1,Medical,4000,5.42,0,0.08,N,2,20-24
3966,23,39800,Mortgage,5,Medical,9750,10.99,0,0.24,N,3,20-24
3967,24,39828,Own,4,Medical,3000,8.88,0,0.08,N,4,20-24
3968,21,39828,Own,4,Personal,15000,10.99,0,0.38,N,3,20-24
3969,25,50000,Rent,6,Medical,4000,6.92,0,0.08,N,4,25-29
3970,23,50000,Rent,3,Education,4000,12.61,0,0.08,Y,2,20-24
3971,24,50000,Rent,1,Venture,4000,7.88,0,0.08,N,3,20-24
3972,22,39875,Mortgage,5,Venture,10000,10.99,0,0.25,N,3,20-24
3973,23,50000,Rent,4,Venture,4000,14.96,0,0.08,N,3,20-24
3974,22,50000,Rent,7,Medical,4000,7.4,0,0.08,N,2,20-24
3975,25,50000,Rent,3,Education,4000,14.61,0,0.08,N,2,25-29
3976,22,50004,Rent,2,Debtconsolidation,4000,6.92,0,0.08,N,2,20-24
3977,24,50004,Rent,5,Education,4000,7.88,0,0.08,N,2,20-24
3978,22,44582,Rent,6,Homeimprovement,4000,5.99,1,0.09,N,4,20-24
3979,26,39990,Mortgage,3,Homeimprovement,2400,14.27,0,0.06,Y,2,25-29
3980,21,50808,Rent,2,Education,4000,6.17,0,0.08,N,4,20-24
3981,22,39996,Mortgage,7,Medical,6000,12.42,0,0.15,N,4,20-24
3982,24,39996,Mortgage,1,Personal,3000,9.91,0,0.08,N,4,20-24
3983,23,50952,Rent,0,Education,4000,11.54,0,0.08,Y,4,20-24
3984,24,45000,Rent,0,Debtconsolidation,4000,15.99,1,0.09,N,4,20-24
3985,23,51600,Rent,6,Personal,4000,9.91,0,0.08,N,3,20-24
3986,24,39996,Mortgage,4,Education,5000,14.82,0,0.13,Y,3,20-24
3987,23,45630,Rent,0,Debtconsolidation,4000,19.29,1,0.09,Y,3,20-24
3988,23,51996,Rent,7,Debtconsolidation,4000,13.98,0,0.08,Y,2,20-24
3989,24,52000,Rent,3,Debtconsolidation,4000,10.37,0,0.08,N,3,20-24
3990,23,39996,Own,1,Medical,11000,9.63,0,0.28,N,3,20-24
3991,24,52000,Rent,3,Medical,4000,9.88,0,0.08,N,2,20-24
3992,25,46392,Rent,9,Debtconsolidation,4000,16.32,1,0.09,Y,3,25-29
3993,26,52800,Rent,1,Personal,4000,10.99,0,0.08,N,3,25-29
3994,22,53285,Rent,0,Education,4000,7.9,0,0.08,N,4,20-24
3995,24,53636,Rent,8,Education,4000,10.62,0,0.07,N,2,20-24
3996,23,48000,Rent,8,Personal,4000,10.37,1,0.08,N,3,20-24
3997,25,54000,Rent,2,Education,4000,11.89,0,0.07,N,2,25-29
3998,26,54996,Rent,0,Personal,4000,7.51,0,0.07,N,4,25-29
3999,22,39996,Own,5,Education,3500,10.99,0,0.09,N,2,20-24
4000,23,55000,Rent,8,Medical,4000,10.99,0,0.07,N,2,20-24
4001,26,55000,Rent,0,Education,4000,6.92,0,0.07,N,4,25-29
4002,21,55000,Rent,5,Debtconsolidation,4000,13.35,0,0.07,Y,2,20-24
4003,23,55000,Rent,5,Personal,4000,11.86,0,0.07,N,4,20-24
4004,23,55000,Rent,4,Medical,4000,12.53,0,0.07,N,2,20-24
4005,24,55000,Rent,0,Education,4000,11.26,0,0.07,N,4,20-24
4006,23,56000,Rent,7,Venture,4000,15.23,0,0.07,Y,4,20-24
4007,23,39996,Mortgage,5,Education,10000,7.51,0,0.25,N,3,20-24
4008,21,57000,Rent,6,Education,4000,7.49,0,0.07,N,4,20-24
4009,21,39996,Mortgage,5,Personal,8000,10.25,0,0.2,N,4,20-24
4010,22,57000,Rent,6,Venture,4000,10.99,0,0.07,N,2,20-24
4011,23,57500,Rent,1,Venture,4000,8.88,0,0.07,N,2,20-24
4012,23,39996,Mortgage,3,Education,3600,7.51,0,0.09,N,4,20-24
4013,21,39996,Mortgage,6,Education,13000,13.48,0,0.33,N,2,20-24
4014,23,57600,Rent,1,Debtconsolidation,4000,7.75,0,0.07,N,2,20-24
4015,26,39996,Own,10,Venture,7000,13.57,0,0.18,Y,3,25-29
4016,23,58000,Rent,1,Venture,4000,10.74,0,0.07,N,2,20-24
4017,22,58000,Rent,5,Education,4000,10.0,0,0.07,N,4,20-24
4018,23,58320,Rent,4,Medical,4000,10.37,0,0.07,N,2,20-24
4019,22,39996,Mortgage,6,Debtconsolidation,6000,8.0,0,0.15,N,3,20-24
4020,26,52800,Rent,4,Personal,4000,9.99,1,0.08,N,3,25-29
4021,25,39996,Mortgage,7,Venture,3200,10.99,0,0.08,N,4,25-29
4022,22,60000,Rent,6,Education,4000,7.51,0,0.07,N,3,20-24
4023,23,60000,Rent,7,Education,4000,15.33,0,0.07,Y,2,20-24
4024,23,60000,Rent,1,Education,4000,11.83,0,0.07,N,3,20-24
4025,26,54000,Rent,0,Medical,4000,13.47,1,0.07,N,2,25-29
4026,22,60000,Rent,6,Personal,4000,12.21,0,0.07,N,3,20-24
4027,24,39996,Mortgage,8,Debtconsolidation,7500,12.22,0,0.19,N,4,20-24
4028,26,62000,Rent,1,Education,4000,13.06,0,0.06,Y,2,25-29
4029,26,39996,Mortgage,10,Venture,6500,8.32,0,0.16,N,3,25-29
4030,23,62000,Rent,3,Personal,4000,10.59,0,0.06,Y,3,20-24
4031,24,56400,Rent,0,Education,4000,14.75,1,0.07,Y,2,20-24
4032,25,62500,Rent,9,Education,4000,8.9,0,0.06,N,3,25-29
4033,25,62500,Rent,6,Debtconsolidation,4000,10.37,0,0.06,N,3,25-29
4034,21,63000,Rent,0,Education,4000,11.49,0,0.06,N,3,20-24
4035,22,63000,Rent,5,Education,4000,10.99,0,0.06,N,4,20-24
4036,23,63500,Rent,0,Education,4000,10.99,0,0.06,N,4,20-24
4037,22,40000,Mortgage,6,Personal,14400,12.69,0,0.36,N,3,20-24
4038,22,40000,Mortgage,6,Medical,9875,7.9,0,0.25,N,4,20-24
4039,24,65000,Rent,0,Debtconsolidation,4000,7.51,0,0.06,N,3,20-24
4040,25,65000,Rent,3,Personal,4000,6.62,0,0.06,N,2,25-29
4041,26,40000,Mortgage,10,Homeimprovement,12000,13.49,0,0.3,N,2,25-29
4042,24,65000,Rent,1,Medical,4000,5.42,0,0.06,N,2,20-24
4043,23,65000,Rent,1,Personal,4000,7.49,0,0.06,N,4,20-24
4044,25,65499,Rent,9,Venture,4000,12.23,0,0.06,N,4,25-29
4045,23,40000,Mortgage,5,Education,18000,9.91,0,0.45,N,2,20-24
4046,23,61000,Rent,2,Debtconsolidation,4000,16.0,1,0.07,Y,4,20-24
4047,24,67200,Rent,5,Homeimprovement,4000,10.99,0,0.06,Y,2,20-24
4048,23,67450,Rent,8,Education,4000,6.76,0,0.06,N,3,20-24
4049,22,40000,Mortgage,5,Debtconsolidation,12000,13.49,0,0.3,N,2,20-24
4050,25,68000,Rent,0,Venture,4000,6.76,0,0.06,N,2,25-29
4051,22,63000,Rent,6,Homeimprovement,4000,11.12,1,0.06,N,2,20-24
4052,23,69360,Rent,5,Debtconsolidation,4000,7.74,0,0.06,N,3,20-24
4053,23,63996,Rent,2,Homeimprovement,4000,10.99,1,0.06,Y,2,20-24
4054,21,70000,Rent,5,Education,4000,7.9,0,0.06,N,2,20-24
4055,26,70000,Rent,4,Debtconsolidation,4000,5.99,0,0.06,N,4,25-29
4056,24,70000,Rent,8,Venture,4000,13.49,0,0.06,Y,4,20-24
4057,23,40000,Mortgage,0,Debtconsolidation,6000,10.65,0,0.15,N,4,20-24
4058,26,70000,Rent,4,Venture,4000,13.06,0,0.06,Y,4,25-29
4059,26,70000,Rent,5,Personal,4000,13.85,0,0.06,N,4,25-29
4060,23,34000,Mortgage,3,Venture,12000,14.27,1,0.35,N,4,20-24
4061,25,40000,Mortgage,9,Debtconsolidation,7100,10.99,0,0.18,N,2,25-29
4062,24,72000,Rent,4,Debtconsolidation,4000,7.88,0,0.06,N,3,20-24
4063,25,75000,Rent,4,Personal,4000,11.49,0,0.05,N,2,25-29
4064,22,40000,Mortgage,6,Medical,5000,6.03,0,0.13,N,2,20-24
4065,22,34000,Mortgage,6,Medical,4500,11.71,1,0.13,N,2,20-24
4066,25,40000,Mortgage,7,Education,2100,6.03,0,0.05,N,2,25-29
4067,23,40000,Mortgage,7,Venture,5000,6.62,0,0.13,N,4,20-24
4068,24,40000,Mortgage,1,Medical,7500,12.42,0,0.19,N,4,20-24
4069,23,40000,Mortgage,4,Personal,6000,10.99,0,0.15,N,2,20-24
4070,22,77250,Rent,3,Personal,4000,11.71,0,0.05,N,3,20-24
4071,22,78972,Rent,5,Medical,4000,10.99,0,0.05,Y,2,20-24
4072,24,40000,Mortgage,6,Education,5400,12.42,0,0.14,N,3,20-24
4073,25,80000,Rent,2,Debtconsolidation,4000,10.59,0,0.05,N,3,25-29
4074,22,40000,Mortgage,2,Education,10000,6.03,0,0.25,N,3,20-24
4075,23,80000,Rent,3,Education,4000,14.46,0,0.05,Y,4,20-24
4076,22,80000,Rent,6,Education,4000,11.12,0,0.05,N,4,20-24
4077,22,40000,Mortgage,3,Medical,6700,10.65,0,0.17,N,4,20-24
4078,24,81996,Rent,1,Debtconsolidation,4000,12.53,0,0.05,N,4,20-24
4079,26,82000,Rent,2,Education,4000,13.48,0,0.05,N,2,25-29
4080,26,34000,Mortgage,5,Education,5500,10.65,1,0.16,N,3,25-29
4081,23,92000,Rent,2,Education,4000,5.42,0,0.04,N,2,20-24
4082,24,93000,Rent,8,Medical,4000,5.42,0,0.04,N,2,20-24
4083,24,95000,Rent,0,Education,4000,7.9,0,0.04,N,4,20-24
4084,23,95000,Rent,7,Education,4000,11.49,0,0.04,N,3,20-24
4085,23,40000,Own,1,Venture,15000,12.42,0,0.38,N,4,20-24
4086,24,40000,Mortgage,3,Education,6400,9.91,0,0.16,N,4,20-24
4087,26,98000,Rent,3,Venture,4000,9.32,0,0.04,N,2,25-29
4088,22,40000,Mortgage,6,Medical,7500,7.51,0,0.19,N,3,20-24
4089,23,88000,Rent,4,Homeimprovement,4000,7.14,1,0.05,N,4,20-24
4090,24,40000,Mortgage,8,Debtconsolidation,4500,6.62,0,0.11,N,3,20-24
4091,22,40000,Mortgage,3,Debtconsolidation,2000,7.9,0,0.05,N,2,20-24
4092,21,40000,Own,0,Education,2500,14.27,0,0.06,N,2,20-24
4093,26,34000,Mortgage,3,Medical,4000,17.58,1,0.12,N,3,25-29
4094,26,130000,Rent,0,Education,4000,10.99,0,0.03,N,3,25-29
4095,24,118068,Rent,0,Debtconsolidation,4000,10.51,1,0.03,N,3,20-24
4096,26,131000,Rent,10,Homeimprovement,4000,12.84,0,0.03,Y,3,25-29
4097,21,40000,Mortgage,5,Personal,5000,6.62,0,0.13,N,2,20-24
4098,26,158000,Rent,0,Homeimprovement,4000,14.84,1,0.03,N,3,25-29
4099,24,15000,Rent,8,Debtconsolidation,4200,13.11,1,0.28,Y,2,20-24
4100,24,16000,Rent,2,Debtconsolidation,4200,10.99,1,0.26,N,4,20-24
4101,21,19000,Rent,2,Homeimprovement,4200,10.99,1,0.22,Y,2,20-24
4102,23,21000,Rent,3,Education,4200,10.99,0,0.2,N,3,20-24
4103,24,40000,Mortgage,6,Venture,10000,9.91,0,0.25,N,3,20-24
4104,23,21600,Rent,0,Personal,4200,15.23,0,0.19,N,4,20-24
4105,22,22560,Rent,3,Personal,4200,15.2,1,0.19,Y,4,20-24
4106,23,40000,Mortgage,7,Medical,4000,7.51,0,0.1,N,2,20-24
4107,23,23520,Rent,8,Medical,4200,10.99,0,0.18,N,3,20-24
4108,25,24996,Rent,1,Personal,4200,14.26,0,0.17,Y,2,25-29
4109,24,26000,Rent,0,Personal,4200,16.0,1,0.16,N,2,20-24
4110,22,28080,Rent,4,Medical,4200,9.91,1,0.15,N,4,20-24
4111,25,40000,Mortgage,9,Homeimprovement,8000,10.99,0,0.2,N,4,25-29
4112,26,29000,Rent,10,Debtconsolidation,4200,10.99,0,0.14,N,3,25-29
4113,26,30000,Rent,3,Personal,4200,9.91,0,0.14,N,4,25-29
4114,26,30000,Rent,1,Education,4200,16.49,1,0.14,N,3,25-29
4115,25,30000,Rent,3,Medical,4200,15.99,0,0.14,N,3,25-29
4116,25,12000,Rent,3,Debtconsolidation,4350,12.98,1,0.36,Y,4,25-29
4117,23,40000,Own,4,Venture,2000,10.99,0,0.05,N,4,20-24
4118,22,22000,Rent,6,Medical,4350,11.54,0,0.2,N,3,20-24
4119,23,40000,Own,4,Venture,7500,5.42,0,0.19,N,2,20-24
4120,22,30000,Rent,4,Education,4350,6.03,0,0.14,N,4,20-24
4121,23,40000,Own,7,Medical,5000,8.49,0,0.13,N,4,20-24
4122,23,40000,Mortgage,3,Venture,4000,9.99,0,0.1,N,4,20-24
4123,26,40000,Mortgage,3,Medical,2200,8.49,0,0.06,N,3,25-29
4124,25,40000,Mortgage,0,Medical,3600,7.49,0,0.09,N,3,25-29
4125,24,14400,Rent,0,Debtconsolidation,4375,10.99,1,0.3,N,2,20-24
4126,23,40000,Mortgage,7,Personal,4000,10.99,0,0.1,N,4,20-24
4127,26,40000,Mortgage,6,Homeimprovement,6000,11.99,0,0.15,N,2,25-29
4128,26,15000,Rent,0,Debtconsolidation,4375,12.69,1,0.29,N,4,25-29
4129,24,16800,Rent,4,Debtconsolidation,4375,9.99,1,0.26,N,2,20-24
4130,24,22044,Rent,3,Homeimprovement,4375,16.4,1,0.2,Y,3,20-24
4131,26,24480,Rent,0,Medical,4375,5.79,0,0.18,N,4,25-29
4132,23,50000,Rent,5,Debtconsolidation,4375,8.49,0,0.09,N,2,20-24
4133,22,14400,Rent,0,Homeimprovement,4400,19.91,1,0.31,N,4,20-24
4134,22,19200,Rent,6,Personal,4400,11.49,1,0.23,N,2,20-24
4135,21,20000,Rent,3,Personal,4400,6.91,0,0.22,N,4,20-24
4136,24,25000,Rent,0,Debtconsolidation,4400,6.76,0,0.18,N,3,20-24
4137,21,40000,Mortgage,5,Education,2000,12.99,0,0.05,Y,4,20-24
4138,22,32496,Rent,5,Personal,4400,8.49,0,0.14,N,4,20-24
4139,23,40000,Mortgage,3,Medical,5000,5.42,0,0.13,N,3,20-24
4140,23,40000,Mortgage,7,Education,6000,14.79,0,0.15,N,2,20-24
4141,26,40000,Mortgage,5,Education,7200,7.49,0,0.18,N,2,25-29
4142,22,34000,Mortgage,6,Venture,15000,15.99,1,0.44,Y,2,20-24
4143,23,38000,Rent,5,Venture,4400,11.71,0,0.12,N,2,20-24
4144,23,43000,Rent,7,Medical,4400,11.99,1,0.1,N,4,20-24
4145,22,40000,Mortgage,6,Debtconsolidation,5000,12.99,0,0.13,Y,2,20-24
4146,24,49000,Rent,8,Debtconsolidation,4400,16.77,1,0.09,Y,3,20-24
4147,22,60000,Rent,0,Education,4400,15.23,0,0.07,Y,3,20-24
4148,24,72000,Rent,6,Personal,4400,10.99,0,0.06,N,4,20-24
4149,24,80000,Rent,7,Education,4400,19.03,0,0.06,Y,2,20-24
4150,23,40000,Mortgage,7,Venture,13000,9.99,0,0.33,N,3,20-24
4151,26,95459,Rent,10,Debtconsolidation,4400,13.8,0,0.05,N,4,25-29
4152,24,33600,Rent,5,Personal,4450,11.49,0,0.13,N,4,20-24
4153,24,42200,Rent,5,Debtconsolidation,4450,9.32,0,0.11,N,4,20-24
4154,22,40000,Mortgage,5,Personal,5400,7.42,0,0.14,N,2,20-24
4155,22,40000,Mortgage,7,Education,14000,7.49,0,0.35,N,3,20-24
4156,22,14400,Rent,0,Education,4500,7.88,1,0.31,N,4,20-24
4157,25,40000,Mortgage,2,Personal,4500,10.99,0,0.11,N,3,25-29
4158,25,40000,Mortgage,9,Debtconsolidation,3500,13.49,0,0.09,N,3,25-29
4159,24,40000,Mortgage,3,Venture,3200,10.99,0,0.08,N,2,20-24
4160,23,15600,Rent,1,Venture,4500,5.99,1,0.29,N,4,20-24
4161,25,15600,Rent,3,Personal,4500,7.51,1,0.29,N,3,25-29
4162,22,40000,Mortgage,3,Debtconsolidation,7500,11.49,0,0.19,N,3,20-24
4163,24,40000,Own,6,Education,2800,8.49,0,0.07,N,4,20-24
4164,25,17600,Rent,4,Personal,4500,13.99,1,0.26,N,2,25-29
4165,25,40000,Own,0,Medical,11000,8.49,0,0.28,N,2,25-29
4166,23,18000,Rent,4,Venture,4500,7.49,1,0.25,N,4,20-24
4167,24,40000,Mortgage,5,Homeimprovement,15000,7.49,0,0.38,N,2,20-24
4168,24,40000,Mortgage,5,Debtconsolidation,3000,11.99,0,0.07,N,4,20-24
4169,23,40000,Mortgage,6,Medical,13200,10.99,0,0.33,N,4,20-24
4170,23,40000,Mortgage,2,Medical,2000,10.99,0,0.05,N,4,20-24
4171,21,18000,Rent,2,Personal,4500,10.38,1,0.25,N,2,20-24
4172,24,40000,Mortgage,2,Homeimprovement,2500,9.99,0,0.06,N,2,20-24
4173,23,18000,Rent,0,Debtconsolidation,4500,12.21,1,0.25,N,3,20-24
4174,24,18200,Rent,8,Education,4500,8.94,1,0.25,N,2,20-24
4175,24,40000,Mortgage,6,Debtconsolidation,10000,5.79,0,0.25,N,4,20-24
4176,25,18204,Rent,0,Education,4500,13.61,1,0.25,N,2,25-29
4177,26,40000,Own,0,Medical,4300,10.74,0,0.11,N,2,25-29
4178,21,20000,Rent,5,Personal,4500,13.49,0,0.23,N,2,20-24
4179,24,40000,Mortgage,9,Medical,2125,11.11,0,0.05,N,4,20-24
4180,21,20004,Rent,4,Medical,4500,8.0,0,0.22,N,2,20-24
4181,21,20400,Rent,2,Personal,4500,10.99,0,0.22,N,2,20-24
4182,25,21000,Rent,0,Debtconsolidation,4500,9.62,0,0.21,N,4,25-29
4183,25,21000,Rent,2,Education,4500,16.45,1,0.21,Y,4,25-29
4184,22,40000,Mortgage,7,Personal,10850,7.66,0,0.27,N,4,20-24
4185,23,21600,Rent,1,Education,4500,15.65,1,0.21,N,2,20-24
4186,23,23421,Rent,3,Medical,4500,17.99,1,0.19,Y,3,20-24
4187,23,34000,Mortgage,0,Education,4000,14.17,1,0.12,N,2,20-24
4188,23,40000,Mortgage,6,Personal,7200,11.11,0,0.18,N,2,20-24
4189,21,23916,Rent,2,Education,4500,9.62,0,0.19,N,4,20-24
4190,26,24000,Rent,10,Medical,4500,12.42,0,0.19,N,4,25-29
4191,24,40000,Mortgage,6,Debtconsolidation,5000,11.11,0,0.13,N,2,20-24
4192,26,24000,Rent,5,Venture,4500,5.79,0,0.19,N,3,25-29
4193,22,24000,Rent,0,Education,4500,11.49,0,0.19,N,2,20-24
4194,25,40000,Mortgage,1,Homeimprovement,4000,7.29,0,0.1,N,2,25-29
4195,22,24500,Rent,3,Debtconsolidation,4500,8.94,0,0.18,N,2,20-24
4196,23,25596,Rent,2,Medical,4500,9.99,0,0.18,N,4,20-24
4197,23,26000,Rent,3,Medical,4500,8.49,1,0.17,N,2,20-24
4198,25,30996,Rent,9,Venture,4500,6.92,0,0.15,N,3,25-29
4199,24,32000,Rent,4,Medical,4500,7.29,0,0.14,N,4,20-24
4200,23,32400,Rent,4,Education,4500,7.49,0,0.14,N,4,20-24
4201,22,40000,Mortgage,1,Education,4800,5.42,0,0.12,N,2,20-24
4202,22,33000,Rent,2,Personal,4500,7.88,0,0.14,N,3,20-24
4203,23,33000,Rent,1,Debtconsolidation,4500,15.05,1,0.14,N,4,20-24
4204,21,40000,Mortgage,3,Debtconsolidation,8000,6.92,0,0.2,N,4,20-24
4205,22,35000,Rent,2,Venture,4500,14.27,0,0.13,Y,2,20-24
4206,23,35000,Rent,5,Personal,4500,10.59,0,0.13,N,2,20-24
4207,24,35000,Rent,1,Medical,4500,12.87,0,0.13,Y,3,20-24
4208,22,40000,Mortgage,5,Medical,8000,10.74,0,0.2,N,3,20-24
4209,23,40000,Mortgage,7,Venture,14000,10.99,0,0.35,N,3,20-24
4210,21,36000,Rent,0,Education,4500,6.62,0,0.13,N,2,20-24
4211,26,40000,Mortgage,5,Medical,16000,10.99,0,0.4,N,3,25-29
4212,26,34000,Mortgage,4,Personal,12250,6.91,1,0.36,N,4,25-29
4213,22,36000,Rent,5,Education,4500,6.17,0,0.13,N,3,20-24
4214,24,36000,Rent,5,Venture,4500,7.14,0,0.13,N,4,20-24
4215,22,40000,Own,5,Medical,6000,9.25,0,0.15,N,3,20-24
4216,22,37342,Rent,3,Venture,4500,11.03,0,0.12,Y,2,20-24
4217,23,40000,Mortgage,2,Medical,7000,8.88,0,0.17,N,3,20-24
4218,24,37500,Rent,0,Personal,4500,5.42,0,0.12,N,4,20-24
4219,24,40000,Own,0,Personal,6900,6.91,0,0.17,N,3,20-24
4220,22,32000,Rent,5,Medical,4500,9.63,1,0.14,N,2,20-24
4221,24,38000,Rent,8,Medical,4500,10.83,0,0.12,N,2,20-24
4222,23,38004,Rent,2,Education,4500,7.88,0,0.12,N,2,20-24
4223,24,34000,Mortgage,1,Debtconsolidation,7000,14.09,1,0.21,N,2,20-24
4224,24,39000,Rent,2,Venture,4500,10.99,0,0.12,N,4,20-24
4225,22,39996,Rent,2,Education,4500,13.43,0,0.11,N,4,20-24
4226,22,40000,Rent,6,Education,4500,7.66,0,0.11,N,3,20-24
4227,26,40000,Rent,0,Medical,4500,7.74,0,0.11,N,2,25-29
4228,25,40000,Own,3,Education,12000,14.83,0,0.3,N,4,25-29
4229,24,40000,Rent,8,Medical,4500,12.84,0,0.11,N,3,20-24
4230,22,40000,Mortgage,6,Venture,4000,10.36,0,0.1,N,4,20-24
4231,24,34068,Rent,2,Education,4500,14.84,1,0.13,N,3,20-24
4232,23,41000,Rent,6,Personal,4500,12.99,0,0.11,N,4,20-24
4233,25,40000,Mortgage,6,Medical,5000,12.61,0,0.13,Y,4,25-29
4234,21,36000,Rent,1,Venture,4500,17.27,1,0.13,N,2,20-24
4235,24,40000,Mortgage,4,Medical,3500,8.88,0,0.09,N,2,20-24
4236,26,40000,Mortgage,10,Homeimprovement,5300,5.42,0,0.13,N,2,25-29
4237,21,42000,Rent,4,Debtconsolidation,4500,6.03,0,0.11,N,4,20-24
4238,22,42000,Rent,2,Debtconsolidation,4500,11.49,0,0.11,N,4,20-24
4239,21,40000,Mortgage,3,Debtconsolidation,6000,5.79,0,0.15,N,3,20-24
4240,26,42000,Rent,3,Personal,4500,7.66,0,0.11,N,2,25-29
4241,25,43500,Rent,0,Medical,4500,6.76,0,0.1,N,2,25-29
4242,25,43738,Rent,0,Debtconsolidation,4500,5.99,0,0.1,N,3,25-29
4243,26,44004,Rent,2,Medical,4500,7.74,0,0.1,N,3,25-29
4244,23,45000,Rent,0,Venture,4500,9.25,0,0.1,N,4,20-24
4245,21,41000,Rent,2,Debtconsolidation,4500,13.49,1,0.11,N,3,20-24
4246,22,40000,Mortgage,6,Personal,4800,10.99,0,0.12,N,2,20-24
4247,26,48000,Rent,10,Debtconsolidation,4500,11.11,0,0.09,N,4,25-29
4248,23,48500,Rent,0,Debtconsolidation,4500,12.21,0,0.09,N,4,20-24
4249,22,44000,Rent,4,Personal,4500,14.46,1,0.1,Y,2,20-24
4250,22,44000,Rent,3,Personal,4500,5.79,1,0.1,N,3,20-24
4251,21,40000,Mortgage,3,Medical,2500,6.76,0,0.06,N,4,20-24
4252,24,40000,Own,6,Venture,1000,6.76,0,0.03,N,3,20-24
4253,23,52800,Rent,3,Education,4500,6.76,0,0.09,N,4,20-24
4254,24,54100,Rent,5,Personal,4500,7.14,0,0.08,N,4,20-24
4255,26,40000,Own,0,Homeimprovement,10000,11.86,0,0.25,N,4,25-29
4256,22,48300,Rent,0,Homeimprovement,4500,9.76,1,0.09,N,2,20-24
4257,22,34000,Mortgage,4,Personal,7750,15.21,1,0.23,N,2,20-24
4258,26,54396,Rent,10,Medical,4500,10.99,0,0.08,N,3,25-29
4259,23,40000,Mortgage,1,Personal,4000,7.14,0,0.1,N,3,20-24
4260,24,40000,Own,4,Personal,2000,14.35,0,0.05,N,2,20-24
4261,24,55000,Rent,2,Debtconsolidation,4500,7.9,0,0.08,N,2,20-24
4262,23,55000,Rent,4,Venture,4500,8.49,0,0.08,N,3,20-24
4263,22,55000,Rent,4,Debtconsolidation,4500,6.76,0,0.08,N,4,20-24
4264,24,40000,Mortgage,2,Venture,15250,13.98,0,0.38,Y,2,20-24
4265,24,40000,Mortgage,5,Venture,8000,10.99,0,0.2,N,4,20-24
4266,26,58947,Rent,10,Medical,4500,6.03,0,0.08,N,2,25-29
4267,23,59000,Rent,3,Medical,4500,12.68,0,0.08,Y,3,20-24
4268,25,40000,Own,0,Education,8000,10.38,0,0.2,N,4,25-29
4269,23,54000,Rent,5,Homeimprovement,4500,8.49,1,0.08,N,2,20-24
4270,23,54000,Rent,7,Education,4500,10.99,1,0.08,N,2,20-24
4271,23,62000,Rent,7,Venture,4500,12.42,0,0.07,N,2,20-24
4272,22,40000,Mortgage,2,Personal,8100,7.14,0,0.2,N,3,20-24
4273,25,60000,Rent,9,Homeimprovement,4500,10.99,1,0.07,N,2,25-29
4274,23,40000,Mortgage,4,Education,4000,6.39,0,0.1,N,3,20-24
4275,24,74000,Rent,0,Personal,4500,12.18,0,0.06,N,4,20-24
4276,25,78996,Rent,9,Education,4500,8.63,0,0.06,N,2,25-29
4277,25,80000,Rent,8,Venture,4500,13.06,0,0.06,N,2,25-29
4278,25,82560,Rent,6,Debtconsolidation,4500,7.42,0,0.05,N,3,25-29
